lat,lon,id,name,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Station Name,Start Count,End Count,Total Demand,Normalized Demand
51.526153,-0.102208,BikePoints_544,"Percival Street, Finsbury",POINT (-0.102208 51.526153),2829,E01002723,Islington 022C,E02000575,Islington 022,E09000019,Islington,Islington 022C," 9,817 "," 15,826 "," 19,431 "," 23,178 ",27419.0," 32,935 "," 39,144 "," 50,889 "," 72,162 ",91.6,2075.0,28.5,"Percival Street, Finsbury",8636.0,7543,16179.0,0.12681355374232842
51.539957,-0.145246,BikePoints_545,"Arlington Road, Camden Town",POINT (-0.145246 51.539957),950,E01000863,Camden 021A,E02000186,Camden 021,E09000007,Camden,Camden 021A," 10,680 "," 18,408 "," 24,044 "," 29,627 ",35844.0," 41,760 "," 50,552 "," 62,540 "," 90,797 ",90.0,2003.0,34.4,"Arlington Road, Camden Town",7434.0,7480,14914.0,0.11689828422727522
51.517428,-0.107987,BikePoints_546,"New Fetter Lane, Holborn",POINT (-0.107987 51.517428),997,E01032740,City of London 001G,E02000001,City of London 001,E09000001,City of London,City of London 001G," 12,183 "," 23,031 "," 33,305 "," 41,173 ",50820.0," 63,736 "," 77,876 "," 98,370 "," 156,446 ",87.0,1742.0,15.8,"New Fetter Lane, Holborn",11661.0,11080,22741.0,0.1782475446970944
51.509474,-0.002275,BikePoints_547,"East India DLR, Blackwall",POINT (-0.002275 51.509474),4475,E01032777,Tower Hamlets 035A,E02007113,Tower Hamlets 035,E09000030,Tower Hamlets,Tower Hamlets 028F," 12,970 "," 16,114 "," 20,706 "," 24,727 ",30557.0," 37,184 "," 47,920 "," 65,376 "," 84,673 ",97.2,1668.0,18.5,"East India DLR, Blackwall",5540.0,6133,11673.0,0.0914948150586686
51.498386,-0.107913,BikePoints_548,"Westminster Bridge Road, Elephant & Castle",POINT (-0.107913 51.498386),4154,E01032584,Southwark 034E,E02006802,Southwark 034,E09000028,Southwark,Southwark 034E," 8,557 "," 14,290 "," 18,792 "," 23,513 ",29146.0," 33,482 "," 39,249 "," 48,368 "," 63,556 ",94.0,1348.0,28.1,"Westminster Bridge Road, Elephant & Castle",2990.0,2903,5893.0,0.04619026344048095
51.49605,-0.104193,BikePoints_549,"Gaywood  Street, Elephant & Castle",POINT (-0.104193 51.49605),4163,E01003932,Southwark 034B,E02006802,Southwark 034,E09000028,Southwark,Southwark 034B," 10,912 "," 15,957 "," 20,213 "," 23,514 ",27109.0," 31,728 "," 37,110 "," 43,606 "," 56,591 ",97.4,1555.0,39.0,"Gaywood  Street, Elephant & Castle",9455.0,9270,18725.0,0.14676950329594532
51.521564,-0.039264,BikePoints_550,"Harford Street, Mile End",POINT (-0.039264 51.521564),4398,E01004264,Tower Hamlets 010C,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,Tower Hamlets 010C," 8,136 "," 11,667 "," 14,667 "," 16,638 ",18710.0," 21,924 "," 24,686 "," 29,171 "," 37,026 ",95.5,1596.0,34.3,"Harford Street, Mile End",8033.0,7231,15264.0,0.1196416394290686
51.505772,-0.01646,BikePoints_551,"Import Dock, Canary Wharf",POINT (-0.01646 51.505772),4537,E01004277,Tower Hamlets 033A,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,Tower Hamlets 033A," 18,993 "," 30,137 "," 39,893 "," 51,493 ",64709.0," 78,369 "," 95,985 "," 125,752 "," 189,291 ",94.4,1860.0,7.9,"Import Dock, Canary Wharf",13054.0,13406,26460.0,0.2073976532555788
51.511542,-0.056667,BikePoints_552,"Watney Street, Shadwell",POINT (-0.056667 51.511542),4389,E01004302,Tower Hamlets 025C,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,Tower Hamlets 025C," 9,454 "," 11,778 "," 14,348 "," 18,353 ",20299.0," 23,322 "," 28,171 "," 34,854 "," 46,775 ",98.2,2366.0,25.3,"Watney Street, Shadwell",11698.0,10670,22368.0,0.1753239118677546
51.535678,-0.062546,BikePoints_553,"Regent's Row , Haggerston",POINT (-0.062546 51.535678),1905,E01033712,Hackney 023G,E02000367,Hackney 023,E09000012,Hackney,Hackney 023G," 11,953 "," 15,846 "," 19,091 "," 22,864 ",27910.0," 33,729 "," 41,630 "," 52,969 "," 69,887 ",96.6,1836.0,33.4,"Regent's Row , Haggerston",24072.0,23984,48056.0,0.3766705073639492
51.513548,-0.005659,BikePoints_554,"Aberfeldy Street, Poplar",POINT (-0.005659 51.513548),4406,E01004243,Tower Hamlets 020A,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,Tower Hamlets 020A," 9,974 "," 13,398 "," 15,846 "," 18,795 ",22209.0," 26,944 "," 32,553 "," 37,117 "," 46,824 ",98.3,1297.0,36.1,"Aberfeldy Street, Poplar",3636.0,3690,7326.0,0.05742234345239495
51.502661,-0.021596,BikePoints_556,"Heron Quays DLR, Canary Wharf",POINT (-0.021596 51.502661),4476,E01032782,Tower Hamlets 033D,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,Tower Hamlets 033D," 10,742 "," 14,741 "," 18,301 "," 23,455 ",29557.0," 39,117 "," 58,043 "," 80,590 "," 113,302 ",92.2,2696.0,19.6,"Heron Quays DLR, Canary Wharf",1513.0,1613,3126.0,0.024502081030874503
51.51601,-0.0985,BikePoints_557,"King Edward Street, St Pauls",POINT (-0.0985 51.51601),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"King Edward Street, St Pauls",7278.0,7402,14680.0,0.11506415532093336
51.493978,-0.127554,BikePoints_558,"Page Street, Westminster",POINT (-0.127554 51.493978),4901,E01004743,Westminster 021B,E02000980,Westminster 021,E09000033,Westminster,Westminster 021B," 10,621 "," 13,363 "," 17,855 "," 21,481 ",24968.0," 28,791 "," 35,398 "," 43,394 "," 63,529 ",94.6,1868.0,20.8,"Page Street, Westminster",16317.0,17072,33389.0,0.2617082480933681
51.501391,-0.205991,BikePoints_559,"Abbotsbury Road, Holland Park",POINT (-0.205991 51.501391),3019,E01002864,Kensington and Chelsea 009A,E02000585,Kensington and Chelsea 009,E09000020,Kensington and Chelsea,Kensington and Chelsea 009A," 7,800 "," 15,579 "," 24,371 "," 33,078 ",41660.0," 53,278 "," 70,318 "," 105,259 "," 166,164 ",87.8,1515.0,9.5,"Abbotsbury Road, Holland Park",3985.0,3693,7678.0,0.06018137496962714
51.511624,-0.205921,BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",POINT (-0.205921 51.511624),3000,E01002875,Kensington and Chelsea 007E,E02000583,Kensington and Chelsea 007,E09000020,Kensington and Chelsea,Kensington and Chelsea 007E," 13,326 "," 19,524 "," 27,048 "," 34,586 ",40806.0," 52,632 "," 72,400 "," 101,639 "," 179,770 ",96.2,1362.0,14.9,"Ladbroke Grove Central, Ladbroke Grove",2841.0,1844,4685.0,0.03672176891543412
51.518369,-0.043371,BikePoints_561,"Rectory Square, Stepney",POINT (-0.043371 51.518369),4480,E01035681,Tower Hamlets 019F,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Rectory Square, Stepney",7007.0,6164,13171.0,0.10323637532234424
51.51742,-0.123189,BikePoints_562,"Bury Place, Holborn",POINT (-0.123189 51.51742),953,E01000918,Camden 028C,E02000193,Camden 028,E09000007,Camden,Camden 028C," 10,172 "," 15,905 "," 20,492 "," 24,604 ",28610.0," 34,147 "," 39,472 "," 50,133 "," 70,329 ",89.3,2520.0,20.7,"Bury Place, Holborn",8934.0,9376,18310.0,0.1435166678423903
51.499286,-0.009152,BikePoints_563,"Preston's Road, Cubitt Town",POINT (-0.009152 51.499286),4525,E01004221,Tower Hamlets 036A,E02007114,Tower Hamlets 036,E09000030,Tower Hamlets,Tower Hamlets 028D," 11,373 "," 15,498 "," 20,613 "," 24,786 ",30549.0," 37,459 "," 47,176 "," 59,409 "," 81,796 ",96.2,2260.0,19.0,"Preston's Road, Cubitt Town",4677.0,4697,9374.0,0.07347489046174586
51.509943,-0.117619,BikePoints_564,"Somerset House, Strand",POINT (-0.117619 51.509943),4986,E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,Westminster 018B," 10,397 "," 17,212 "," 21,984 "," 25,963 ",30450.0," 36,926 "," 46,328 "," 59,842 "," 100,457 ",84.5,1426.0,35.3,"Somerset House, Strand",11897.0,13957,25854.0,0.20264772967761657
51.521905,-0.063386,BikePoints_565,"Selby Street, Whitechapel",POINT (-0.063386 51.521905),4482,E01004205,Tower Hamlets 013A,E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,Tower Hamlets 013A," 8,617 "," 12,491 "," 14,911 "," 18,206 ",21436.0," 24,637 "," 28,685 "," 33,811 "," 42,621 ",98.2,2405.0,37.9,"Selby Street, Whitechapel",8400.0,8259,16659.0,0.13057586944764502
51.509158,-0.224103,BikePoints_566,"Westfield Ariel Way, White City",POINT (-0.224103 51.509158),2031,E01001943,Hammersmith and Fulham 004A,E02000375,Hammersmith and Fulham 004,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 004A," 11,100 "," 16,252 "," 19,890 "," 25,062 ",29756.0," 34,542 "," 40,273 "," 50,681 "," 69,049 ",95.4,2169.0,33.0,"Westfield Ariel Way, White City",11536.0,12239,23775.0,0.18635219977896395
51.51616,-0.18697,BikePoints_568,"Bishop's Bridge Road West, Bayswater",POINT (-0.18697 51.51616),4880,E01004696,Westminster 017D,E02000976,Westminster 017,E09000033,Westminster,Westminster 017D," 11,829 "," 16,269 "," 20,859 "," 24,503 ",27784.0," 31,234 "," 37,393 "," 45,376 "," 60,274 ",95.8,1804.0,32.4,"Bishop's Bridge Road West, Bayswater",17481.0,16520,34001.0,0.2665052006176468
51.53213,-0.08299,BikePoints_569,"Pitfield Street Central, Hoxton",POINT (-0.08299 51.53213),1796,E01001784,Hackney 032A,E02007110,Hackney 032,E09000012,Hackney,Hackney 027E," 9,871 "," 13,157 "," 17,423 "," 21,154 ",24925.0," 29,535 "," 34,680 "," 41,494 "," 54,009 ",97.1,2505.0,26.6,"Pitfield Street Central, Hoxton",10591.0,8878,19469.0,0.1526010926391861
51.503083,-0.017676,BikePoints_570,"Upper Bank Street, Canary Wharf",POINT (-0.017676 51.503083),4529,E01032771,Tower Hamlets 033B,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,Tower Hamlets 033B," 12,179 "," 18,346 "," 22,447 "," 30,900 ",40148.0," 52,810 "," 66,942 "," 87,787 "," 124,332 ",88.4,1852.0,13.2,"Upper Bank Street, Canary Wharf",12599.0,13300,25899.0,0.20300044677499002
51.506256,-0.218337,BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",POINT (-0.218337 51.506256),2031,E01001943,Hammersmith and Fulham 004A,E02000375,Hammersmith and Fulham 004,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 004A," 11,100 "," 16,252 "," 19,890 "," 25,062 ",29756.0," 34,542 "," 40,273 "," 50,681 "," 69,049 ",95.4,2169.0,33.0,"Westfield Southern Terrace ,Shepherd's Bush",3708.0,4223,7931.0,0.062164428872637775
51.539099,-0.141728,BikePoints_572,"Greenland Road, Camden Town",POINT (-0.141728 51.539099),933,E01000861,Camden 019B,E02000184,Camden 019,E09000007,Camden,Camden 019B," 11,009 "," 16,508 "," 21,135 "," 26,358 ",30153.0," 35,341 "," 41,831 "," 50,462 "," 71,048 ",94.1,1707.0,33.5,"Greenland Road, Camden Town",15541.0,15747,31288.0,0.2452402787248885
51.485587,-0.18119,BikePoints_573,"Limerston Street, West Chelsea",POINT (-0.18119 51.485587),3020,E01002912,Kensington and Chelsea 020E,E02000596,Kensington and Chelsea 020,E09000020,Kensington and Chelsea,Kensington and Chelsea 020E," 13,472 "," 20,820 "," 26,459 "," 33,105 ",40338.0," 47,451 "," 58,542 "," 74,491 "," 119,676 ",92.9,1780.0,13.9,"Limerston Street, West Chelsea",18282.0,18358,36640.0,0.28719009883916885
51.53356,-0.09315,BikePoints_574,"Eagle Wharf Road, Hoxton",POINT (-0.09315 51.53356),1829,E01035646,Hackney 026E,E02000370,Hackney 026,E09000012,Hackney,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Eagle Wharf Road, Hoxton",23907.0,20208,44115.0,0.3457803277917558
51.497304,-0.022793,BikePoints_576,"Alpha Grove, Millwall",POINT (-0.022793 51.497304),4417,E01032770,Tower Hamlets 032B,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,Tower Hamlets 032B," 12,980 "," 19,892 "," 25,911 "," 32,032 ",38460.0," 49,922 "," 58,205 "," 73,031 "," 94,842 ",93.4,881.0,16.6,"Alpha Grove, Millwall",4414.0,4549,8963.0,0.07025340763906851
51.528869,-0.047548,BikePoints_577,"Globe Town Market, Bethnal Green",POINT (-0.047548 51.528869),4400,E01004260,Tower Hamlets 007B,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,Tower Hamlets 007B," 10,065 "," 13,233 "," 16,522 "," 19,341 ",22622.0," 26,302 "," 30,726 "," 39,118 "," 49,822 ",98.2,2007.0,32.2,"Globe Town Market, Bethnal Green",10436.0,9939,20375.0,0.1597024635329712
51.527607,-0.057133,BikePoints_578,"Hollybush Gardens, Bethnal Green",POINT (-0.057133 51.527607),4514,E01004203,Tower Hamlets 005C,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,Tower Hamlets 005C," 10,409 "," 14,536 "," 17,515 "," 21,396 ",25956.0," 31,096 "," 37,316 "," 44,115 "," 58,828 ",97.1,1914.0,28.3,"Hollybush Gardens, Bethnal Green",4655.0,4853,9508.0,0.07452520359614676
51.511246,-0.093051,BikePoints_579,"Queen Street 2, Bank",POINT (-0.093051 51.511246),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Queen Street 2, Bank",25546.0,31479,57025.0,0.4469709439493341
51.486929,-0.102996,BikePoints_580,"Doddington Grove, Kennington",POINT (-0.102996 51.486929),4097,E01003998,Southwark 014D,E02000820,Southwark 014,E09000028,Southwark,Southwark 014D," 14,336 "," 19,999 "," 24,883 "," 28,151 ",33479.0," 38,801 "," 46,958 "," 53,886 "," 69,313 ",97.3,1454.0,25.1,"Doddington Grove, Kennington",10730.0,9951,20681.0,0.16210093979511056
51.519167,-0.147983,BikePoints_581,"New Cavendish Street, Marylebone",POINT (-0.147983 51.519167),4975,E01004713,Westminster 011A,E02000970,Westminster 011,E09000033,Westminster,Westminster 011A," 12,180 "," 19,115 "," 31,886 "," 41,825 ",54702.0," 70,420 "," 97,334 "," 135,722 "," 231,011 ",90.4,2356.0,7.5,"New Cavendish Street, Marylebone",10499.0,11006,21505.0,0.1685595817559041
51.49764,-0.125972,BikePoints_583,"Abingdon Green, Westminster",POINT (-0.125972 51.49764),4987,E01004733,Westminster 020C,E02000979,Westminster 020,E09000033,Westminster,Westminster 020C," 13,639 "," 20,663 "," 27,275 "," 35,083 ",42079.0," 54,251 "," 67,040 "," 91,324 "," 144,577 ",90.4,1755.0,18.2,"Abingdon Green, Westminster",12253.0,14359,26612.0,0.20858905322892907
51.51244,-0.19096,BikePoints_584,"Ilchester Gardens, Bayswater",POINT (-0.19096 51.51244),4882,E01004699,Westminster 017F,E02000976,Westminster 017,E09000033,Westminster,Westminster 017F," 12,326 "," 20,272 "," 27,010 "," 34,569 ",42025.0," 52,753 "," 67,135 "," 88,020 "," 133,302 ",90.3,2572.0,14.7,"Ilchester Gardens, Bayswater",13122.0,11450,24572.0,0.19259921148133344
51.490645,-0.014582,BikePoints_586,"Mudchute DLR, Cubitt Town",POINT (-0.014582 51.490645),4531,E01004217,Tower Hamlets 030C,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,Tower Hamlets 030C," 10,728 "," 16,037 "," 20,778 "," 25,419 ",29590.0," 34,172 "," 42,296 "," 53,357 "," 73,548 ",97.1,2311.0,22.5,"Mudchute DLR, Cubitt Town",2103.0,2235,4338.0,0.03400192818679897
51.50964,-0.08497,BikePoints_587,"Monument Street, Monument",POINT (-0.08497 51.50964),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Monument Street, Monument",16196.0,18357,34553.0,0.27083186367876094
51.52959,-0.0801,BikePoints_588,"Hoxton Street, Hoxton",POINT (-0.0801 51.52959),1796,E01001784,Hackney 032A,E02007110,Hackney 032,E09000012,Hackney,Hackney 027E," 9,871 "," 13,157 "," 17,423 "," 21,154 ",24925.0," 29,535 "," 34,680 "," 41,494 "," 54,009 ",97.1,2505.0,26.6,"Hoxton Street, Hoxton",6812.0,6082,12894.0,0.10106520563406776
51.487196,-0.179369,BikePoints_589,"Drayton Gardens, West Chelsea",POINT (-0.179369 51.487196),3014,E01035714,Kensington and Chelsea 020F,E02000596,Kensington and Chelsea 020,E09000020,Kensington and Chelsea,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Drayton Gardens, West Chelsea",20948.0,20929,41877.0,0.3282385308157171
51.53256,-0.16862,BikePoints_590,"Greenberry Street, St.John's Wood",POINT (-0.16862 51.53256),4907,E01004724,Westminster 001C,E02000960,Westminster 001,E09000033,Westminster,Westminster 001C," 12,184 "," 18,455 "," 24,436 "," 28,339 ",35521.0," 41,312 "," 53,280 "," 73,763 "," 115,874 ",92.9,2319.0,10.9,"Greenberry Street, St.John's Wood",5112.0,3524,8636.0,0.06769033006482156
51.506093,-0.224223,BikePoints_591,"Westfield Library Corner, Shepherd's Bush",POINT (-0.224223 51.506093),2031,E01001943,Hammersmith and Fulham 004A,E02000375,Hammersmith and Fulham 004,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 004A," 11,100 "," 16,252 "," 19,890 "," 25,062 ",29756.0," 34,542 "," 40,273 "," 50,681 "," 69,049 ",95.4,2169.0,33.0,"Westfield Library Corner, Shepherd's Bush",7233.0,7618,14851.0,0.11640448029095242
51.5171,-0.18377,BikePoints_592,"Bishop's Bridge Road East, Bayswater",POINT (-0.18377 51.5171),4925,E01004656,Westminster 014D,E02000973,Westminster 014,E09000033,Westminster,Westminster 014D," 13,752 "," 20,166 "," 26,078 "," 29,742 ",35819.0," 41,845 "," 49,106 "," 69,980 "," 98,559 ",94.2,2509.0,23.6,"Bishop's Bridge Road East, Bayswater",5567.0,4952,10519.0,0.0824495810504699
51.531066,-0.11934,BikePoints_593,"Northdown Street, King's Cross",POINT (-0.11934 51.531066),2835,E01002711,Islington 021B,E02000574,Islington 021,E09000019,Islington,Islington 021B," 10,738 "," 16,119 "," 21,496 "," 26,605 ",31164.0," 36,340 "," 45,458 "," 59,770 "," 87,373 ",91.2,2766.0,21.8,"Northdown Street, King's Cross",6125.0,5849,11974.0,0.09385410053221091
51.513875,-0.117774,BikePoints_594,"Kingsway Southbound, Strand",POINT (-0.117774 51.513875),4986,E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,Westminster 018B," 10,397 "," 17,212 "," 21,984 "," 25,963 ",30450.0," 36,926 "," 46,328 "," 59,842 "," 100,457 ",84.5,1426.0,35.3,"Kingsway Southbound, Strand",10496.0,14736,25232.0,0.1977723955761438
51.493267,-0.21985,BikePoints_595,"Hammersmith Road, Hammersmith",POINT (-0.21985 51.493267),1931,E01001867,Hammersmith and Fulham 012B,E02000383,Hammersmith and Fulham 012,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 012B," 8,188 "," 15,322 "," 19,402 "," 22,927 ",26928.0," 34,506 "," 41,736 "," 53,236 "," 76,955 ",93.6,1293.0,13.7,"Hammersmith Road, Hammersmith",14022.0,14121,28143.0,0.2205892726973452
51.472817,-0.199783,BikePoints_596,"Parson's Green , Parson's Green",POINT (-0.199783 51.472817),2023,E01001925,Hammersmith and Fulham 025A,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025A," 11,589 "," 20,673 "," 27,377 "," 36,737 ",47349.0," 60,167 "," 83,363 "," 128,868 "," 261,991 ",95.0,1755.0,9.0,"Parson's Green , Parson's Green",12788.0,12786,25574.0,0.20045304551618187
51.473471,-0.20782,BikePoints_597,"Fulham Park Road, Fulham",POINT (-0.20782 51.473471),1980,E01001951,Hammersmith and Fulham 021E,E02000392,Hammersmith and Fulham 021,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 021E," 13,484 "," 20,216 "," 25,790 "," 31,197 ",40569.0," 47,879 "," 59,671 "," 72,162 "," 107,820 ",95.2,1531.0,17.4,"Fulham Park Road, Fulham",8892.0,8441,17333.0,0.13585878775052712
51.494499,-0.228188,BikePoints_598,"Southerton Road, Hammersmith",POINT (-0.228188 51.494499),2029,E01001898,Hammersmith and Fulham 013C,E02000384,Hammersmith and Fulham 013,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 013C," 14,758 "," 20,331 "," 25,938 "," 29,878 ",35158.0," 40,720 "," 49,673 "," 63,408 "," 90,425 ",94.3,1721.0,22.2,"Southerton Road, Hammersmith",9498.0,10121,19619.0,0.15377681629709752
51.485743,-0.223616,BikePoints_599,"Manbre Road, Hammersmith",POINT (-0.223616 51.485743),2022,E01001891,Hammersmith and Fulham 018B,E02000389,Hammersmith and Fulham 018,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 018B," 12,859 "," 21,843 "," 28,062 "," 33,081 ",38520.0," 44,982 "," 53,227 "," 64,667 "," 88,286 ",93.9,2397.0,11.4,"Manbre Road, Hammersmith",5644.0,5610,11254.0,0.08821062697423597
51.481747,-0.124642,BikePoints_600,"South Lambeth Road, Vauxhall",POINT (-0.124642 51.481747),3288,E01033865,Lambeth 004I,E02000621,Lambeth 004,E09000022,Lambeth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"South Lambeth Road, Vauxhall",16050.0,16010,32060.0,0.2512913364842727
51.514767,-0.225787,BikePoints_601,"BBC White City, White City",POINT (-0.225787 51.514767),2025,E01035485,Hammersmith and Fulham 001G,E02000372,Hammersmith and Fulham 001,E09000013,Hammersmith and Fulham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"BBC White City, White City",10862.0,11371,22233.0,0.1742657605756343
51.472993,-0.133972,BikePoints_602,"Union Grove, Wandsworth Road",POINT (-0.133972 51.472993),3230,E01003089,Lambeth 008A,E02000625,Lambeth 008,E09000022,Lambeth,Lambeth 008A," 11,841 "," 16,298 "," 19,443 "," 22,256 ",25390.0," 28,994 "," 32,919 "," 39,644 "," 48,841 ",97.5,1781.0,31.4,"Union Grove, Wandsworth Road",10059.0,10007,20066.0,0.15728047279767363
51.477839,-0.116493,BikePoints_603,"Caldwell Street, Stockwell",POINT (-0.116493 51.477839),3134,E01003181,Lambeth 007A,E02000624,Lambeth 007,E09000022,Lambeth,Lambeth 007A," 13,125 "," 17,600 "," 21,206 "," 24,367 ",28549.0," 32,159 "," 37,374 "," 45,321 "," 61,139 ",98.3,1379.0,37.3,"Caldwell Street, Stockwell",11952.0,11358,23310.0,0.18270745643943848
51.538792,-0.138535,BikePoints_604,"St Martins Close, Camden Town",POINT (-0.138535 51.538792),933,E01000861,Camden 019B,E02000184,Camden 019,E09000007,Camden,Camden 019B," 11,009 "," 16,508 "," 21,135 "," 26,358 ",30153.0," 35,341 "," 41,831 "," 50,462 "," 71,048 ",94.1,1707.0,33.5,"St Martins Close, Camden Town",5151.0,4542,9693.0,0.07597526277423754
51.520331,-0.163667,BikePoints_605,"Seymour Place, Marylebone",POINT (-0.163667 51.520331),4963,E01004661,Westminster 012C,E02000971,Westminster 012,E09000033,Westminster,Westminster 012C," 11,577 "," 17,646 "," 23,767 "," 28,617 ",36115.0," 45,106 "," 55,764 "," 71,509 "," 110,493 ",89.3,2571.0,20.2,"Seymour Place, Marylebone",12320.0,12280,24600.0,0.1928186798974769
